,imdbid,Scenes_count,Num_turns,Average_score,Variance_score,Complexity_score,sentences,words
374,97815,86,13,0.140246511627907,0.4573296652785288,96.79,2539,19824
375,99703,79,11,0.3078658227848101,0.4579638432622977,97.5,2447,18472
376,371257,74,14,-0.1567108108108108,0.4807221782615047,98.11,2493,15570
377,1057500,118,21,0.2732449152542373,0.4401816202707556,88.33,2776,17436
378,1302006,265,48,0.0728796226415094,0.3614603084149519,87.82,2715,27342
379,1564585,82,13,-0.0587743902439024,0.5199684365392624,98.72,2578,7478
380,103759,48,10,-0.27710625,0.5412119680859374,97.2,1804,11492
381,80745,126,28,0.0226047619047619,0.5088212464852607,96.48,1750,10484
382,72684,179,29,0.3420860335195531,0.4584157237714179,80.31,2060,42602
383,8637428,96,15,0.27828125,0.4872459927734374,97.91,2172,18348
384,104431,314,31,0.0427917197452229,0.3151599137530934,96.89,2762,13208
385,72251,118,18,-0.157578813559322,0.4463886667545246,87.01,2503,26722
386,1532503,142,20,0.3005711267605634,0.3809245983916882,97.4,1958,12184
387,40897,62,12,0.0168741935483871,0.6248852561082207,93.95,2913,38416
388,120684,69,11,0.1692289855072463,0.47783609742071,98.11,2934,20234
389,266697,82,14,-0.4514060975609756,0.4557021437433076,95.67,3493,31392
390,96874,132,22,0.1134174242424242,0.4482459806812442,88.74,2978,20612
391,881891,113,22,0.2904548672566371,0.4730276607063984,87.31,2540,18174
392,85334,78,14,0.191524358974359,0.5081990920989481,86.81,2339,18574
393,348836,131,22,-0.2893564885496182,0.4191842748243109,87.62,2799,18424
394,185937,1,0,0.0,0.0,96.69,1524,21284
395,119528,75,14,0.2511946666666667,0.5773607767715556,88.63,2444,20600
396,3235888,147,28,-0.0468333333333333,0.3844473468480726,98.11,2815,8552
397,105159,142,31,0.1456035211267605,0.5205083614664748,96.38,3617,23192
398,82495,4,0,-0.7272500000000001,0.1773296525,97.8,824,7994
399,257076,125,20,-0.3274152,0.4295668580889601,98.11,2917,12334
400,435705,71,14,0.1938929577464788,0.5721180257250543,98.01,3176,17166
401,96969,53,8,-0.4450603773584905,0.4711225993734425,97.3,1530,18812
402,1371111,195,38,0.1376507692307692,0.6311895994224852,87.52,4496,38084
403,78754,73,10,0.3717958904109589,0.4336558423118784,88.33,2410,25616
404,132347,96,16,-0.2176,0.5133757160416667,89.24,2037,14784
405,114388,133,18,0.3830390977443608,0.3480051383209904,86.5,2808,27156
406,94006,130,19,0.3796346153846154,0.4216045330325444,97.5,3526,18848
407,219822,93,18,0.135,0.5937525161290321,88.74,2558,18324
408,1182345,147,24,0.0111319727891156,0.3593368425831829,88.53,2078,12942
409,54698,72,10,0.3950138888888889,0.3876679223070988,88.53,2407,27256
410,77416,176,32,-0.1124136363636363,0.4827964756095041,98.92,3198,14604
411,119664,151,21,-0.1587907284768211,0.4666669201789395,98.01,3188,18028
412,1441951,93,10,0.3676290322580645,0.3671484186194935,87.82,2176,19680
413,1670345,102,18,0.1487990196078431,0.4905312677441368,86.6,1849,27344
414,270288,162,32,0.0942395061728394,0.5087362839948177,88.84,3083,20686
415,95444,147,24,-0.0782938775510204,0.460958744928502,97.91,2686,14784
416,362636,52,11,0.0346807692307692,0.741599275014793,97.7,2849,16530
417,1603257,23,4,-0.1779739130434782,0.5730504062759926,98.41,2690,10350
418,308383,100,19,-0.002925,0.478628871075,87.72,1972,22506
419,95519,144,30,0.1131819444444444,0.4497544843962192,88.53,2882,16054
420,115452,128,24,-0.09074609375,0.4392472104534912,88.63,2299,15232
421,95497,60,13,-0.2826866666666667,0.5760196381555555,97.91,2518,18280
422,6644200,125,23,0.0300576,0.4347966997222399,89.34,1750,4720
423,852713,129,18,0.4772007751937984,0.3550023879838952,96.59,2236,18888
424,2667918,98,20,0.021088775510204,0.4905265987515619,97.6,2483,17666
425,204626,157,24,-0.2761898089171974,0.3684725531445494,88.63,1946,12308
426,2140373,110,18,0.2999527272727272,0.4590515414016529,95.98,2399,19448
427,787474,51,9,0.2012470588235294,0.6662080985697807,98.01,2939,11996
428,1282592,121,26,-0.064195867768595,0.4887116845283791,88.13,3037,26474
429,107688,23,4,-0.0050217391304347,0.6167506051795842,91.61,492,10150
430,5989218,98,18,0.2342142857142856,0.5426454987755102,86.91,2299,21938
431,120804,60,12,-0.3069199999999999,0.5312648309333332,90.16,3089,11782
432,463854,82,13,-0.1810524390243902,0.3777456134696608,97.8,1647,10016
433,100802,142,30,-0.0253549295774647,0.3811797445883753,88.74,1893,15536
434,106873,111,17,-0.0105324324324324,0.4996121160652544,98.31,3108,18944
435,416320,117,20,0.3303256410256409,0.4338242511374096,97.5,2507,26248
436,1135985,92,16,0.2907880434782608,0.5845121610526938,98.01,3506,20936
437,19777,15,1,0.6662333333333333,0.3312315302222222,96.28,1367,18742
438,97243,135,29,0.0749659259259259,0.5368270607648833,88.43,3758,31632
439,870111,151,27,0.262164238410596,0.3305637477277312,87.52,2180,24664
440,91738,125,18,0.4728584,0.33343235650944,89.45,3043,25056
441,432021,154,20,-0.4386766233766234,0.3814145986743126,89.55,3137,10740
442,936501,101,14,0.1596346534653465,0.4753882388981472,97.8,2488,13042
443,105695,61,11,-0.5038032786885246,0.4470764504810535,96.79,2136,22544
444,87957,123,23,-0.1210439024390244,0.5196350076660717,87.92,2001,18496
445,125439,85,11,0.4098517647058823,0.373885172849827,88.02,2094,19218
446,2170299,70,11,-0.0031757142857142,0.5277091169816327,87.92,2249,18796
447,1033575,121,21,0.1786661157024793,0.4266377300088791,97.5,2761,26054
448,1262990,71,10,0.4192732394366197,0.4405142937909144,89.04,2582,21864
449,144084,55,12,0.2533345454545454,0.6217095033520661,89.04,2526,19194
450,3741632,65,13,0.4446461538461537,0.5192632874082841,98.41,2730,20568
451,107798,212,35,0.0949424528301886,0.3226480083864364,87.62,2610,22190
452,7043012,115,19,-0.1947139130434782,0.3937201700672968,88.33,1610,18812
453,120324,134,23,-0.1669791044776119,0.4004281286678547,96.89,2937,15698
454,804461,112,17,-0.4096098214285714,0.3045713932071109,92.93,523,10666
455,770772,166,31,-0.0182385542168674,0.4264468642967048,97.7,2297,20254
456,118972,153,28,-0.113354248366013,0.4377002549002521,89.55,2853,17254
457,67411,87,17,-0.2015793103448275,0.5254635004914784,93.24,2265,23228
458,1226229,105,17,0.2563190476190476,0.5390763499229024,97.09,2976,27772
459,964517,206,39,0.0920087378640776,0.4620559757488924,95.98,2082,20526
460,246578,163,27,-0.0767067484662576,0.3923506530219428,88.94,2108,17234
461,92654,123,21,-0.1391308943089431,0.4638524161187124,89.14,2894,19130
462,73195,53,11,-0.0908207547169811,0.6512370303239586,96.89,2539,18460
463,1602613,99,21,-0.2873767676767677,0.4748671122885419,98.31,2138,11190
464,73486,57,8,0.2098298245614035,0.4780197677069868,88.63,2430,20012
465,139239,181,33,-0.0816331491712707,0.3851124263044473,97.8,3281,15136
466,68408,38,6,-0.2004763157894737,0.6561002723337952,78.35,1492,11504
467,137523,193,33,-0.0964450777202072,0.401201455429139,89.24,3285,24098
468,203009,130,21,0.1528907692307692,0.4067401539147928,87.72,2353,18042
469,108327,75,8,0.552012,0.3093658199893333,96.18,2785,24772
470,271367,128,25,-0.28376796875,0.378368319677124,98.21,2558,9944
471,88128,199,32,0.0926959798994974,0.4248814764662508,97.7,2871,16808
472,294870,141,20,0.1960843971631205,0.4393088018842111,98.31,3563,20430
473,68451,58,10,0.0779793103448276,0.5767885288822829,97.5,2738,22642
474,4532826,75,11,-0.0778253333333333,0.7047065605582222,85.79,1561,20774
475,112913,102,17,-0.0207225490196078,0.4662619354719338,97.7,2426,15870
476,418763,111,19,-0.3786387387387386,0.4226033427335443,96.99,2839,19304
477,86425,163,27,0.3481638036809816,0.3977465515119123,88.33,3300,28064
478,109831,89,11,0.4329415730337078,0.3807767893952783,86.6,2392,23764
479,10095582,85,18,-0.1642470588235293,0.5958791337854672,93.85,2127,11600
480,1294970,153,21,0.3461509803921568,0.4150175151787774,96.48,2671,22944
481,498380,162,28,-0.1462586419753086,0.4674611084746989,88.53,2478,16794
482,6662736,95,14,0.1015578947368421,0.4734457809639888,97.09,2428,16966
483,74281,90,14,0.1603122222222222,0.4138440459617284,98.21,1948,18374
484,1809398,177,28,-0.085928813559322,0.3712491625031122,97.3,2313,7140
485,91042,243,32,0.0404,0.3603808843621399,97.2,3035,19804
486,120174,42,4,-0.0217,0.5315359828571428,88.74,1047,14768
487,9484998,91,13,-0.3426736263736263,0.4523254129308056,97.09,2545,19110
488,106611,148,28,0.2875702702702702,0.4347700242512783,88.74,2175,17532
489,99371,60,11,0.1952416666666666,0.5366336347638889,93.44,2499,28020
490,91064,32,5,0.24580625,0.5561166887109376,98.01,1334,10592
491,91886,87,14,-0.2402390804597701,0.5800118170934073,86.91,2802,27848
492,1453257,99,19,-0.0836969696969697,0.5138900910009182,87.52,2314,21768
493,6791238,68,7,0.42925,0.4727767819117647,98.31,1987,11124
494,337741,64,7,0.6041953125,0.3483431698217774,96.79,3158,29006
495,108052,199,41,0.0830462311557788,0.4751302908275043,88.43,2760,17640
496,38343,55,5,0.4192654545454545,0.4433951480793388,93.54,2025,19792
497,68990,160,35,0.189840625,0.5483988182871095,83.15,2410,34152
498,122529,72,12,-0.0977805555555555,0.5727069640663581,88.63,2991,18716
499,114709,84,14,0.2056178571428571,0.4679495650382653,98.41,2616,14932
500,86423,80,8,0.1556799999999999,0.3805889266,105.55,2609,22846
501,44706,71,11,-0.1105521126760563,0.3763264315096211,95.37,2942,19710
502,449059,87,18,0.2133068965517241,0.4748731431708284,98.31,3102,18156
503,119822,97,15,0.3441886597938144,0.4181369855415027,96.89,2135,22088
504,759572,52,9,-0.0099134615384615,0.5858469069341716,88.94,1603,10002
505,107254,39,8,-0.1607384615384615,0.5677505777514794,97.2,872,5690
506,16039,68,12,-0.3716529411764706,0.4665081813148789,87.82,2781,14446
507,88011,118,19,-0.1189135593220339,0.464945817612755,96.79,2144,13640
508,146838,91,19,0.0734945054945055,0.678758200519261,96.48,4819,55958
509,368891,283,36,0.0288374558303886,0.3072398367596049,88.94,3173,17916
510,450385,68,12,-0.2211544117647059,0.5433493080687717,88.84,2749,11430
511,445939,68,9,-0.4427220588235294,0.4076149323075259,97.91,2803,11370
512,139414,64,12,-0.187515625,0.5849155169433593,88.23,1878,13586
513,109813,56,9,0.2762214285714286,0.5939355341836734,87.82,2308,20024
514,120888,79,11,0.4954240506329115,0.4218552314468834,96.69,2473,24288
515,117666,68,9,0.4302705882352941,0.3952832703114187,96.59,2371,28948
516,2872462,80,9,0.32863,0.42282683885,96.38,2303,25362
517,112471,42,5,0.3861047619047619,0.4158755890249433,85.59,1419,21628
518,120789,96,14,0.43170625,0.4550515155859374,97.4,3119,19622
519,161081,82,12,0.1955768292682926,0.5200955851948245,98.62,2417,13360
520,116514,108,19,-0.1124055555555555,0.516426605154321,89.75,2456,12166
521,1954470,202,35,-0.1854044554455445,0.3774686497326243,106.16,2082,15356
522,1606392,117,12,0.6210897435897438,0.3092804533990796,98.31,3086,19222
523,159365,157,29,-0.1492254777070063,0.4896892683954724,97.09,3159,20100
524,5057140,149,33,-0.2003926174496644,0.3784097589387865,98.21,2480,11904
525,4385888,160,30,0.1490574999999999,0.40584353319375,96.28,1866,14702
526,73349,50,13,-0.0452519999999999,0.8068634964960001,97.2,2259,20324
527,2120120,132,25,0.200805303030303,0.453862407623393,87.72,2322,20472
528,98258,100,12,0.455374,0.375109747924,97.91,2888,21142
529,5294550,147,24,0.0946979591836734,0.4364272362543385,88.84,3048,23120
530,240507,22,5,0.0828863636363636,0.5918804148140496,97.2,623,3562
531,5052448,99,9,0.1633464646464646,0.4630749055178044,97.2,2630,14820
532,4326444,118,18,0.1411186440677966,0.5514419759235852,87.62,2681,18680
533,1197624,211,32,-0.1621981042654029,0.3601226695698659,89.45,2849,21796
534,140352,174,32,0.1348494252873563,0.3818200002008191,88.84,2596,27844
535,9206798,154,29,0.1631707792207792,0.5004286805097824,96.59,2473,21048
536,1800302,145,18,0.554996551724138,0.314789236470868,88.43,3291,25008
537,47849,68,9,-0.2925617647058823,0.4114673326557094,89.24,2240,15818
538,97240,160,19,0.03611375,0.3273862339359375,94.25,1941,22606
539,453562,127,30,0.1137748031496063,0.5378694033021265,97.2,3169,23568
540,1226774,125,23,0.177908,0.500972225536,88.53,3082,30892
541,338013,94,16,0.3279829787234042,0.4768715214124038,97.91,3230,23068
542,112346,90,12,0.1897633333333333,0.4689073538777777,87.21,2717,35034
543,411008,75,15,-0.207704,0.6008291734506667,88.84,1959,17558
544,3236120,145,13,0.383203448275862,0.262795824470868,98.21,2666,20510
545,3315342,142,23,-0.1619718309859155,0.4814460325867882,98.11,3217,16512
546,112302,74,14,-0.0405081081081081,0.590472646420745,97.7,2403,14576
547,1045658,76,5,0.3847697368421052,0.3836286652683518,97.4,3438,31632
548,449088,136,26,-0.0928558823529411,0.4930273820242213,96.99,2918,21326
549,101410,42,5,0.0711238095238095,0.6051445641950114,88.43,2452,19214
550,765429,310,44,-0.0467612903225806,0.3032469179854318,96.99,2758,22026
551,1706593,70,17,-0.0403271428571428,0.6945148179775509,95.77,1772,13636
552,2543164,168,26,0.1511565476190476,0.3290287781714144,88.84,2569,16828
553,87884,77,11,0.2928753246753247,0.4423121862742452,96.99,2758,26270
554,415306,135,25,-0.0882659259259259,0.4815250138019204,96.99,2181,22272
555,2140479,133,26,-0.1678067669172932,0.4823261634880433,79.56,3019,19554
556,963794,39,5,-0.337525641025641,0.4376079429322813,98.51,3480,11922
557,120903,73,11,0.1052561643835616,0.5074157920510415,87.42,2384,15680
558,2991516,44,8,-0.2623749999999999,0.5108993800568182,97.8,2440,13496
559,454082,230,31,-0.2586069565217391,0.2709983750820415,97.6,1949,8782
560,146309,166,27,-0.1178590361445783,0.4263912513340107,87.01,3408,26882
561,1371155,172,33,0.1910843023255814,0.40963444888149,88.53,2904,23436
562,477347,55,6,0.5720472727272728,0.2642512032198347,87.92,2559,23522
563,1599348,177,24,-0.1921677966101695,0.4066996630872354,89.14,2696,12492
564,46534,160,27,-0.036976875,0.4547511105277343,87.82,2810,14920
565,497465,98,8,0.6033816326530612,0.2671868098667222,88.02,2744,27198
566,2170593,111,21,0.0799063063063063,0.5173367742845548,98.62,3275,18194
567,66302,116,18,0.3343353448275861,0.4016821472852258,87.01,1582,17972
568,117631,66,11,0.3575621212121211,0.4716871405348944,89.04,1194,7414
569,1798709,79,9,0.4805075949367089,0.4007107867777599,96.59,2358,22406
570,1632708,102,5,0.6011696078431373,0.2198030630959246,97.91,2433,19186
571,1423894,164,27,0.194015243902439,0.4553998577554282,96.79,2747,23872
572,1229165,165,38,0.1114521212121212,0.4536056166773186,98.21,3105,13600
573,5112578,116,25,-0.064425,0.4676448953232758,98.31,2896,13186
574,6493238,46,9,-0.2569543478260869,0.591646015089792,96.08,2076,24724
575,120746,107,21,0.1476205607476635,0.5771983304183771,89.14,3276,16352
576,90756,231,28,0.1268272727272727,0.4061821044077135,98.31,3675,25600
577,95159,158,30,0.155586075949367,0.3997150019580195,89.55,3411,18464
578,4622512,153,30,0.2471130718954248,0.4004081267572302,89.04,2867,21474
579,2737304,76,16,0.1651828947368421,0.5125129356284625,97.91,3092,13572
580,464154,85,18,-0.0778141176470588,0.5753416094477509,97.8,1911,10694
581,418279,148,26,-0.1183722972972972,0.4317582026785062,87.52,1999,18198
582,76637,31,4,0.5646612903225806,0.5263096462434964,96.79,2213,16140
583,9072146,52,9,0.4355961538461538,0.4046354915236687,89.04,1054,8506
584,114746,161,35,-0.1769621118012422,0.4755710914216272,88.94,3155,26278
585,99892,137,12,0.3799642335766423,0.3194577291587191,206.84,0,0
586,5536736,70,8,0.5349999999999999,0.3829942342857142,96.79,3277,34256
587,95250,138,21,0.3206985507246376,0.4559391386935517,89.45,2912,17660
588,810784,154,24,0.2610461038961039,0.4195978989783268,95.17,1983,19652
589,67023,71,10,-0.3450140845070423,0.3636586141678238,96.59,1558,6054
590,758774,206,31,-0.0602980582524271,0.4122103311612782,88.53,2747,25726
591,3659388,127,20,0.1749700787401575,0.4086894715456632,88.33,2754,20558
592,185014,129,21,0.176022480620155,0.4340318228279551,89.04,2891,21618
593,119485,151,17,0.3437238410596027,0.3396052550607429,88.43,2503,14662
594,4154796,126,23,0.1765809523809524,0.502654396462585,98.01,3171,22206
595,1041829,69,5,0.6115086956521739,0.300622553547574,97.7,3159,23738
596,88930,71,12,-0.155525352112676,0.4342165213291014,89.55,2353,12624
597,118971,232,35,-0.0180245689655172,0.4064518225429177,89.04,3074,26836
598,35423,96,13,0.3406802083333333,0.4587568447124566,89.34,2764,18596
599,258000,31,5,-0.374516129032258,0.5018451549011447,96.38,2142,12454
600,101393,170,26,-0.2547141176470588,0.438155363800692,88.84,2865,21080
601,105417,106,16,0.3371858490566037,0.4766389325355998,98.21,3299,21462
602,70510,76,11,0.2360592105263158,0.4384669987309556,96.69,2585,20236
603,61722,161,20,0.2266819875776397,0.2984343863215153,97.2,2765,21020
604,58182,45,8,0.1858111111111111,0.5853931552098766,88.43,1989,16568
605,988045,144,26,-0.108425,0.4490490010416665,87.92,3037,19344
606,272152,153,23,0.3106071895424836,0.4129669903404674,88.33,3195,24530
607,1878870,99,21,0.1952727272727272,0.5678626894582185,96.48,2101,19194
608,4353250,119,19,0.1627403361344538,0.4417849304738366,97.6,2371,15146
609,2911666,158,21,-0.0639183544303797,0.4252069827643807,98.01,1467,7340
610,373926,161,28,-0.2111273291925466,0.4051689795015624,88.63,2779,12920
611,371724,100,23,0.143579,0.4800071438589999,87.62,2845,21362
612,390221,105,15,-0.0621019047619047,0.3763855779011338,97.7,2239,16498
613,300556,65,10,-0.28914,0.4106630217846154,88.63,1433,8316
614,2837574,155,22,0.2193916129032258,0.3400684091554631,97.2,2102,14108
615,106379,169,34,0.2098088757396449,0.4904727641224046,98.31,3656,26268
616,94137,137,21,0.0727116788321167,0.5368320534402473,96.99,3005,29988
617,7671068,47,7,0.3760574468085106,0.462128237338162,87.82,2689,26334
618,116905,95,18,-0.0059536842105263,0.4975991083811634,85.99,1916,25560
619,1525366,91,19,-0.1462593406593406,0.5067183134017631,98.31,2518,12368
620,3631112,129,19,-0.1064782945736434,0.4445797102265488,98.01,2232,14612
621,417741,152,26,0.1118401315789473,0.4346648149026142,89.04,3547,23794
622,290675,203,29,0.1894635467980295,0.3325495199519523,88.43,2079,13296
623,97289,39,8,-0.2552051282051283,0.6683877297172912,97.8,2426,14522
624,1398426,156,29,-0.1225974358974359,0.5238264981985535,97.3,3322,26758
625,31602,99,14,0.2469171717171717,0.4242153880889705,87.31,2297,22888
626,83111,30,6,-0.1260733333333333,0.6618319486222223,98.11,2339,14334
627,99685,155,26,-0.1393870967741935,0.4479775022851197,96.99,2663,22626
628,1832382,84,17,-0.2795023809523809,0.4866807680895691,97.4,2683,23596
629,4276820,96,13,0.1243260416666666,0.5557933600509982,88.74,2416,18500
630,320661,151,26,-0.0663960264900662,0.5176514350835488,87.82,2762,21018
631,365929,98,19,-0.251654081632653,0.3968675157486463,97.09,2510,11344
632,94155,155,34,0.0422935483870967,0.4637182113132155,96.79,3127,34626
633,472399,184,41,0.0333005434782608,0.459994137662748,97.8,3514,14254
634,119314,168,22,0.5307523809523809,0.3267117638038548,96.89,3756,28426
635,1259571,120,24,0.1034399999999999,0.4914068880666667,97.8,2678,18714
636,383028,126,24,0.1069071428571428,0.4624647473299319,98.21,3647,24184
637,68646,115,18,0.1433278260869565,0.5095411526170132,87.92,3033,26888
638,87363,58,6,-0.1702931034482758,0.5999309354696789,98.51,2933,8640
639,97981,53,8,-0.4290056603773585,0.4776294190245639,89.75,2497,10918
640,113497,135,30,-0.131977037037037,0.449364894213443,98.11,2853,12482
641,433383,38,6,0.6101263157894737,0.3772506787811635,86.2,1353,22062
642,164085,122,19,0.0544565573770491,0.4667930114733943,94.15,1788,23030
643,4975722,101,16,0.1075405940594059,0.4141341907283599,97.09,1761,12458
644,533545,87,10,-0.3090551724137931,0.4419994309789932,89.55,3211,14362
645,105128,91,9,-0.424020879120879,0.3914524568168097,98.01,2433,9860
646,98524,98,13,-0.3473397959183673,0.4736358564775093,88.43,2522,19028
647,110950,96,13,0.4154416666666667,0.4373921457638889,87.62,2741,25606
648,243133,24,4,0.5137499999999999,0.4086601783333333,87.82,2039,18928
649,896872,264,35,-0.0399386363636363,0.3268462575223829,89.04,3295,19032
650,120815,59,10,-0.3462355932203389,0.534521670767021,95.88,2687,19744
651,525549,106,13,-0.5167405660377358,0.3094378827883589,88.23,2704,19580
652,235737,115,16,-0.1127313043478261,0.3924308144982986,97.5,2720,18012
653,1262416,98,18,-0.324434693877551,0.4912241477759266,98.62,3160,16080
654,5715874,88,13,0.3903090909090909,0.4369392708264463,96.99,2577,23364
655,1979388,59,14,0.2865423728813559,0.5935613668486067,98.51,1914,7110
656,1250777,184,38,-0.0101554347826087,0.4515265823617674,97.6,2815,19120
657,241527,132,22,0.1302954545454545,0.4572320658884298,89.24,3072,24318
658,100395,48,8,0.4249020833333333,0.440298202703993,87.92,2969,31454
659,479942,98,9,0.3399153061224491,0.2267568117044981,97.5,1542,10132
660,1504320,91,15,0.2561164835164835,0.4254709952227991,88.94,2449,22702
661,106308,91,5,-0.4398604395604395,0.251430462830576,98.21,1546,6436
662,481499,42,8,0.0695119047619048,0.7899397029535147,98.51,2433,10780
663,448179,94,15,-0.1826244680851064,0.4956537837630149,89.34,1768,14202
664,492044,199,35,-0.1832256281407035,0.4132988214034999,97.8,2488,13290
665,5437928,201,19,0.2192980099502487,0.3717055118368357,89.55,2655,21980
666,113243,73,15,0.0614972602739726,0.5731591862938639,88.84,1820,13196
667,89880,200,15,-0.3099445,0.22889947916975,88.53,1566,7610
668,4786282,80,17,0.02849,0.56573116265,97.8,2509,11596
669,465494,250,36,-0.1123912,0.42402954416256,89.24,4134,22344
670,892769,54,11,-0.3440611111111111,0.56701141904321,98.41,2684,11380
671,36027,75,13,0.1518173333333333,0.5777366483662222,87.31,1736,14028
672,368447,48,11,0.0574729166666666,0.4551073515581597,96.08,1162,6632
673,286162,46,7,0.5230565217391305,0.437601036805293,96.89,2551,19120
674,970452,102,10,-0.5986313725490195,0.2935893078392925,97.8,2628,17404
675,7125860,65,9,0.2896615384615384,0.5071564515976331,95.77,2050,22236
676,3783958,114,23,-0.0698728070175438,0.4151363611026469,88.84,2278,11912
677,448134,56,10,-0.298775,0.5414081600892857,88.74,1873,10346
678,1602620,61,12,0.2009590163934426,0.4554176201236226,97.4,1662,11770
679,1085779,69,13,-0.1175913043478261,0.5337204549968495,98.21,1974,11850
680,455538,118,22,0.292471186440678,0.4136139867968974,89.04,2674,19374
681,1969062,96,14,0.4136260416666666,0.4550378798426649,97.4,2562,17860
682,5711148,123,11,0.4579813008130082,0.3538999945283891,98.01,2251,18722
683,1232829,105,19,0.1557923809523809,0.5480776687038549,97.2,2626,23208
684,102494,12,0,0.7210083333333333,0.2235097724305555,96.89,1512,12454
685,1790809,83,13,-0.3650879518072289,0.5366915379271302,97.09,1921,18258
686,416449,46,10,-0.0774760869565217,0.7387826570368621,88.33,2305,13942
687,2390361,80,12,0.51827875,0.4006243969234376,98.01,2099,18054
688,1169133,135,25,0.1485666666666666,0.5499883677037037,84.78,2561,37688
689,113820,124,23,0.040133064516129,0.4122313988260926,89.14,1727,10492
690,144117,117,21,-0.2568162393162393,0.4681516027277376,97.09,2911,20278
691,361748,109,13,0.0830715596330275,0.5281811868058244,87.11,3046,33554
692,399281,194,31,0.2538381443298969,0.4082627021532575,98.21,3038,17708
693,97758,101,16,0.0329079207920792,0.5279127666699344,89.45,2597,12902
694,112857,102,11,0.5701088235294118,0.2829761055103806,96.89,2277,19810
695,1106815,42,2,0.5130714285714285,0.3108389610884354,97.09,2031,18364
696,5519340,72,11,-0.4778930555555555,0.3987742425906635,98.51,2815,16838
697,146675,97,15,-0.2851443298969072,0.4503416100967159,97.91,3319,13746
698,1477837,107,14,0.442703738317757,0.448028274939296,96.89,3254,25096
699,844286,229,37,0.04205807860262,0.3457118747491466,96.28,2574,18042
700,93565,101,15,0.2643900990099009,0.3439045157435545,98.01,2597,15828
701,458481,96,19,0.0735218749999999,0.5594830398339844,88.84,2488,15534
702,76245,135,19,0.1515288888888888,0.4309477958320987,88.84,3111,20210
703,74812,66,9,0.0908545454545454,0.4765756497520662,89.85,2269,14838
704,319343,101,17,0.401219801980198,0.4481083706969905,89.45,2350,18724
705,97503,132,21,0.0019825757575757,0.4806533215903351,96.28,1937,12828
706,65214,74,11,-0.2120256756756756,0.4825479265029218,95.37,2345,19662
707,81633,97,18,-0.1282886597938144,0.5152124754384101,89.45,2812,20252
708,328099,94,23,-0.1043563829787234,0.5149514079911724,96.99,2084,18022
709,2582496,89,20,-0.1683898876404494,0.5980785919202121,88.43,2451,24232
710,1119646,73,11,0.2986,0.4908530413698631,96.99,2340,18014
711,94332,151,24,0.018933774834437,0.4150598401175386,98.31,3282,19354
712,129387,121,21,0.1562280991735537,0.4834519463178744,88.63,2453,26980
713,83972,77,12,-0.1980493506493506,0.5040067178242538,89.55,1725,8336
714,1186829,114,11,0.4428885964912281,0.3820884424138197,96.48,2365,17890
715,103584,73,11,0.1052561643835616,0.5074157920510415,87.42,2384,15680
716,359715,39,5,0.2697051282051281,0.5760309368967785,97.3,2383,18960
717,134119,124,20,0.2280661290322581,0.4146834654656607,88.33,2299,20394
718,16220,88,15,-0.131425,0.656681134375,84.57,2417,5886
719,132512,135,19,0.4043503703703704,0.3399940893146776,96.48,2521,22062
720,5013056,184,23,-0.2183913043478261,0.2869198180765596,98.11,1062,5758
721,914863,68,11,-0.3881617647058824,0.5057936123615917,97.7,3359,27504
722,4335006,113,21,0.2268513274336283,0.4662881738256715,88.43,2813,28746
723,32599,73,13,0.1969438356164383,0.517296844105836,88.53,3699,39662
724,247425,81,14,0.1014654320987654,0.4260797872001219,96.59,2726,17042
725,58648,98,21,-0.1620040816326531,0.630230091820075,96.99,5402,45170
726,66026,94,14,0.3252265957446809,0.4987859685479855,87.52,2417,25444
727,1655442,96,16,0.1693572916666666,0.4245819351551649,87.92,1151,3444
728,85750,53,8,-0.0906,0.5307548437735848,98.72,2145,10942
729,1245526,161,24,-0.0678273291925465,0.4843372321723699,97.8,2572,14906
730,1034415,118,22,-0.2700059322033898,0.4167860646258259,88.43,2576,15732
731,1967545,281,33,0.142261921708185,0.2763650048489761,96.99,2899,20602
732,83642,200,28,0.2647405,0.36363805010975,94.66,2321,26976
733,1133985,158,33,-0.0174139240506329,0.5336592201858676,88.74,3092,20372
734,115639,85,18,0.3329694117647059,0.5263985435349481,96.99,2158,24774
735,3416532,38,5,0.1501552631578947,0.6028049761565096,96.89,2809,19038
736,379786,102,17,-0.2526117647058823,0.5115659477047291,96.69,2438,21352
737,86567,109,19,-0.0466183486238532,0.4216081359936032,88.53,2111,15800
738,465538,168,29,0.0717934523809523,0.4118716057309382,87.72,2743,27770
739,5613484,89,18,0.004243820224719,0.6819619714505744,97.3,3078,17312
740,1672723,150,22,-0.347804,0.4038324902506666,88.74,2602,19490
741,407304,33,5,-0.241769696969697,0.5947856693847569,98.21,1932,11562
742,429493,71,13,0.0884211267605633,0.5901983261733783,89.34,3199,16576
743,97239,122,12,0.3609377049180328,0.3035112510373555,97.4,2771,20994
744,83967,125,18,0.2214471999999999,0.5210508319321601,88.84,3221,25730
745,118617,73,13,0.2166465753424657,0.4983442033101896,88.74,1589,8846
746,112864,175,25,-0.2474097142857142,0.3281866629342042,89.14,3062,17824
747,82509,53,6,-0.2851830188679244,0.5125731617871129,89.24,1360,7530
748,467406,98,17,0.3802663265306122,0.3507923246824239,88.63,2154,19250
749,238546,109,16,0.1868119266055046,0.4350870603164716,97.6,2840,16490
